title,url,year,issue
"Potential contribution of steel slag fillers to asphalt mastic in terms of microwave heating efficiency, electromagnetic mechanisms and fatigue durability",https://www.tandfonline.com/doi/full/10.1080/10298436.2023.2240471,2023,1
Assessing permanent deformation potential of asphalt mixtures based on viscoelastic characteristics,https://www.tandfonline.com/doi/full/10.1080/10298436.2023.2240472,2023,1
Innovative 100% RAP cold in-situ recycling of wearing course layers: laboratory and field characterisation and environmental impact assessment,https://www.tandfonline.com/doi/full/10.1080/10298436.2023.2241099,2023,1
Influence of roughness and cross slope induced dynamic loads on flexible pavement responses,https://www.tandfonline.com/doi/full/10.1080/10298436.2023.2241101,2023,1
Analysis of different testing techniques for evaluating the adhesion of asphalt ultra-thin layers (AUTL),https://www.tandfonline.com/doi/full/10.1080/10298436.2023.2241108,2023,1
Reliability analysis of flexible pavements based on the quantile-value method,https://www.tandfonline.com/doi/full/10.1080/10298436.2023.2241109,2023,1
Environmental and mechanical effects of rubberised open-graded asphalt mixtures incorporating with titanium dioxide: a laboratory investigation,https://www.tandfonline.com/doi/full/10.1080/10298436.2023.2241604,2023,1
Development of high performing hybrid hot mix asphalt mixtures,https://www.tandfonline.com/doi/full/10.1080/10298436.2023.2241962,2023,1
Use of chip seal treatments to mitigate pavement roughness progression in cold regions,https://www.tandfonline.com/doi/full/10.1080/10298436.2023.2241963,2023,1
Evaluation index for the low-temperature performance of asphalt mixture based on relaxation characteristics of thermal cracking mechanism,https://www.tandfonline.com/doi/full/10.1080/10298436.2023.2241966,2023,1
2D Mesoscale cracking simulation of partially saturated asphalt based on moisture diffusion and a cohesive zone model,https://www.tandfonline.com/doi/full/10.1080/10298436.2023.2242557,2023,1
Asphalt concrete air void evaluation by applying infrared thermography,https://www.tandfonline.com/doi/full/10.1080/10298436.2023.2242560,2023,1
Study on the effect of different environmental factors on the aging gradient of asphalt binder based on field aging test,https://www.tandfonline.com/doi/full/10.1080/10298436.2023.2245950,2023,1
Effects of using waste solid sheet photopolymer plates in combination with SBS on the rheological properties of bitumen,https://www.tandfonline.com/doi/full/10.1080/10298436.2023.2245951,2023,1
Graphical user interface (GUI) for gradation of aggregate in pervious concrete pavements based on particle packing approach,https://www.tandfonline.com/doi/full/10.1080/10298436.2023.2246091,2023,1
A review on the impacts of connected vehicles on pavement management systems,https://www.tandfonline.com/doi/full/10.1080/10298436.2023.2246093,2023,1
Automatic road crack detection and analysis system based on deep feature fusion and edge structure extraction,https://www.tandfonline.com/doi/full/10.1080/10298436.2023.2246096,2023,1
Automated crack segmentation on 3D asphalt surfaces with richer attention and hybrid pyramid structures,https://www.tandfonline.com/doi/full/10.1080/10298436.2023.2246097,2023,1
Clogging characteristics and recovery effects of porous asphalt concrete with different gradations,https://www.tandfonline.com/doi/full/10.1080/10298436.2023.2246101,2023,1
Development of temperature differential maps for rigid pavements in tropical climates for quick estimation of thermal stresses,https://www.tandfonline.com/doi/full/10.1080/10298436.2023.2246627,2023,1
From the material behaviour to the thermo-mechanical long-term response of asphalt pavements and the alteration of surface drainage due to rutting: a sensitivity study,https://www.tandfonline.com/doi/full/10.1080/10298436.2023.2247132,2023,1
Automated detection of airfield pavement damages: an efficient light-weight algorithm,https://www.tandfonline.com/doi/full/10.1080/10298436.2023.2247135,2023,1
Multi-functional conductive cementitious composites including phase change materials (PCM) with snow/ice melting capability,https://www.tandfonline.com/doi/full/10.1080/10298436.2023.2248347,2023,1
Investigation on the effects of asphalt mixes and their combinations on asphalt mix shear strength by 3D discrete element method,https://www.tandfonline.com/doi/full/10.1080/10298436.2023.2251078,2023,1
Laboratory investigation into the crack propagation mechanism of geosynthetic reinforced asphalt concrete using digital image correlation technique,https://www.tandfonline.com/doi/full/10.1080/10298436.2023.2251079,2023,1
Development of a prior model to predict the cracking performance of asphalt mixture in general for asphalt material selection and mix design,https://www.tandfonline.com/doi/full/10.1080/10298436.2023.2251080,2023,1
Influence of climate change on asphalt binder selection in China,https://www.tandfonline.com/doi/full/10.1080/10298436.2023.2252145,2023,1
Effect of air voids on the fracture resistance of HMA in the indirect tensile cracking (IDEAL-CT) test,https://www.tandfonline.com/doi/full/10.1080/10298436.2023.2252148,2023,1
A novel solid–solid phase change material used to temperature regulation in asphalt mixture: preparation and properties,https://www.tandfonline.com/doi/full/10.1080/10298436.2023.2252149,2023,1
Early performance and bonding mechanism of metakaolin (MK)- ground granulated blast furnace slag (GGBS) based geopolymer road repair mortar,https://www.tandfonline.com/doi/full/10.1080/10298436.2023.2252156,2023,1
Influence of coarse aggregate morphology on the mechanical characteristics of skeleton in porous asphalt concrete,https://www.tandfonline.com/doi/full/10.1080/10298436.2023.2252158,2023,1
Prediction of asphalt concrete flexibility index and rut depth utilising deep learning and Monte Carlo Dropout simulation,https://www.tandfonline.com/doi/full/10.1080/10298436.2023.2253964,2023,1
Non-destructive prediction techniques for asphalt mixture based on back propagation neural networks,https://www.tandfonline.com/doi/full/10.1080/10298436.2023.2253965,2023,1
Investigation on blending characteristics in asphalt mixtures with recycled asphalt and waste cooking oil as rejuvenator,https://www.tandfonline.com/doi/full/10.1080/10298436.2023.2253966,2023,1
Pavement crack detection through a deep-learned asymmetric encoder-decoder convolutional neural network,https://www.tandfonline.com/doi/full/10.1080/10298436.2023.2255359,2023,1
Implementation of deep neural networks and statistical methods to predict the resilient modulus of soils,https://www.tandfonline.com/doi/full/10.1080/10298436.2023.2257852,2023,1
Detecting temperature segregation in asphalt pavement construction using infrared imaging and deep learning,https://www.tandfonline.com/doi/full/10.1080/10298436.2023.2258438,2023,1
Development and evaluation of cenospheres/polyethylene glycol composite microcapsule for temperature-regulation of asphalt pavements,https://www.tandfonline.com/doi/full/10.1080/10298436.2023.2259570,2023,1
The effect of the crumb rubber type and amount on dry process modified asphalt mixture and on low-temperature cracking and high-temperature rutting,https://www.tandfonline.com/doi/full/10.1080/10298436.2023.2259574,2023,1
Moisture susceptibility of chemically treated quartzite aggregates in hot mix asphalt,https://www.tandfonline.com/doi/full/10.1080/10298436.2023.2259575,2023,1
Condition assessment of cycle path texture and evenness using a bicycle measurement trailer,https://www.tandfonline.com/doi/full/10.1080/10298436.2023.2262085,2023,1
"Mechanical, anti-icing and de-icing performance of porous asphalt mixture containing chloride-based particle",https://www.tandfonline.com/doi/full/10.1080/10298436.2023.2262087,2023,1
An exploratory framework for accelerated airport pavement testing using the geotechnical centrifuge,https://www.tandfonline.com/doi/full/10.1080/10298436.2023.2263807,2023,1
Exploring potential of Marshall-RT as simple performance test to evaluate rutting resistance of asphalt mixtures,https://www.tandfonline.com/doi/full/10.1080/10298436.2023.2265030,2023,1
Comparative fracture resistance assessment of rubber-modified asphalt mortar based on meso-and macro-mechanical analysis,https://www.tandfonline.com/doi/full/10.1080/10298436.2023.2265032,2023,1
Feature extraction and segmentation of pavement distress using an improved hybrid task cascade network,https://www.tandfonline.com/doi/full/10.1080/10298436.2023.2266098,2023,1
Three-dimensional spatial stress state of highway subgrade under vehicle load: experimental evidence and evaluation model,https://www.tandfonline.com/doi/full/10.1080/10298436.2023.2268795,2023,1
An internet of things prototype to quantify the lateral wheel path distributions of local roads in New Zealand,https://www.tandfonline.com/doi/full/10.1080/10298436.2023.2268797,2023,1
Effect of mineral fillers on epoxy-modified open-graded porous asphalt durability,https://www.tandfonline.com/doi/full/10.1080/10298436.2023.2268799,2023,1
Analysis of the influence of 2D and 3D void distribution characteristics of matrix skeleton on the mechanical properties of semi-flexible pavement: industrial CT scanning and 3D reconstruction,https://www.tandfonline.com/doi/full/10.1080/10298436.2023.2268807,2023,1
"Analysing Witczak 1-37A, Witczak 1-40D and Modified Hirsch Models for asphalt dynamic modulus prediction using global sensitivity analysis",https://www.tandfonline.com/doi/full/10.1080/10298436.2023.2268808,2023,1
Local calibration and Implementation of AASHTOWARE Pavement ME performance models for Oklahoma pavement systems,https://www.tandfonline.com/doi/full/10.1080/10298436.2021.1924375,2023,1
Shape quantification of volcanic cinders and the influence of particle shape indexes on accumulation characteristics,https://www.tandfonline.com/doi/full/10.1080/10298436.2021.2001816,2023,1
Discomfort limits provided by railroad crossings to passenger cars,https://www.tandfonline.com/doi/full/10.1080/10298436.2021.2001817,2023,1
Developing an anisotropic material for Engineered Material Arresting System (EMAS) usage,https://www.tandfonline.com/doi/full/10.1080/10298436.2021.2002859,2023,1
3D modelling of asphalt concrete overlay based on GPR data,https://www.tandfonline.com/doi/full/10.1080/10298436.2021.2004413,2023,1
Predicting the dynamic modulus of asphalt mixture using hybridized artificial neural network and grey wolf optimizer,https://www.tandfonline.com/doi/full/10.1080/10298436.2021.2005056,2023,1
Low-temperature rheological properties and micro-mechanism of DIBCH plasticizer modified bitumen,https://www.tandfonline.com/doi/full/10.1080/10298436.2021.2005057,2023,1
Stress distributions in the textures of prefabricated pavement surface created with the assistance of 3D printing technology,https://www.tandfonline.com/doi/full/10.1080/10298436.2021.2005058,2023,1
A new automatic image-based system for measuring of prime/tack coating,https://www.tandfonline.com/doi/full/10.1080/10298436.2021.2005059,2023,1
Microstructure and damage evolution of porous asphalt mixtures under coupled effects of high temperature and moisture,https://www.tandfonline.com/doi/full/10.1080/10298436.2021.2005060,2023,1
Mechanical response of cross-tensioned concrete pavement: experimental study and finite element,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2155298,2023,1
Erratum,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1429366,2023,2
Corrigendum,https://www.tandfonline.com/doi/full/10.1080/10298436.2018.1466461,2023,2
A simplified skid resistance predicting model for a freeway network to be used in a pavement management system,https://www.tandfonline.com/doi/full/10.1080/10298436.2021.2020266,2023,2
Parametric analysis and field validations of oxidative ageing in asphalt pavements using multiphysics modelling approaches,https://www.tandfonline.com/doi/full/10.1080/10298436.2021.2020267,2023,2
Fracture properties and potential of asphalt mixtures containing graphene oxide at low and intermediate temperatures,https://www.tandfonline.com/doi/full/10.1080/10298436.2021.2020268,2023,2
Analysis of fatigue behaviors of asphalt mixture under actual loading waveforms using pseudo-strain-based approaches,https://www.tandfonline.com/doi/full/10.1080/10298436.2021.2020269,2023,2
Reconsidering the strength of concrete pavements,https://www.tandfonline.com/doi/full/10.1080/10298436.2021.2020270,2023,2
Preparation and investigation on terminal blend asphalt binders with high content of activated crumb rubber,https://www.tandfonline.com/doi/full/10.1080/10298436.2021.2020271,2023,2
3D pavement macrotexture parameters from close range photogrammetry,https://www.tandfonline.com/doi/full/10.1080/10298436.2021.2020784,2023,2
Characterisation of foam bitumen mixes with diffrent RAP content at elevated mixing temperature using design of experiment (DOE) approach,https://www.tandfonline.com/doi/full/10.1080/10298436.2021.2020785,2023,2
Strong interlocking skeleton gradation design and performance evaluation of cement-stabilised crushed gravel via vertical vibration test method,https://www.tandfonline.com/doi/full/10.1080/10298436.2021.2021404,2023,2
Freeze–thaw and thermal cycle durability of pervious concrete with different aggregate sizes and water–cement ratios,https://www.tandfonline.com/doi/full/10.1080/10298436.2021.2021405,2023,2
Development of framework for ranking pervious concrete pavement mixtures: application of multi-criteria decision-making methods,https://www.tandfonline.com/doi/full/10.1080/10298436.2021.2021406,2023,2
An economic approach to road condition assessment using road user feedback: A new model and its application,https://www.tandfonline.com/doi/full/10.1080/10298436.2021.2022673,2023,2
Preparation of chemical-physical hybrid crosslinking double network gel composite incorporated SBS modified asphalt,https://www.tandfonline.com/doi/full/10.1080/10298436.2021.2022674,2023,2
Instrumentation response of full-scale thin airfield pavements,https://www.tandfonline.com/doi/full/10.1080/10298436.2021.2022675,2023,2
Developing a prediction model for low-temperature fracture energy of asphalt mixtures using machine learning approach,https://www.tandfonline.com/doi/full/10.1080/10298436.2021.2024185,2023,2
Evaluation of the use of a HiMA binder to extend the durability of porous friction courses (PFC),https://www.tandfonline.com/doi/full/10.1080/10298436.2021.2024186,2023,2
Rutting and surface-initiated cracking mechanisms of semi-flexible pavements with cement asphalt emulsion pastes,https://www.tandfonline.com/doi/full/10.1080/10298436.2021.2024187,2023,2
Toward the long-term aging influence and novel reaction kinetics models of bitumen,https://www.tandfonline.com/doi/full/10.1080/10298436.2021.2024188,2023,2
Automated pavement distress segmentation on asphalt surfaces using a deep learning network,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2027414,2023,2
Hysteresis friction modelling of BPT considering rubber penetration depth into road surface,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2027415,2023,2
Field calibration and validation of a pavement aging model,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2027416,2023,2
The role of stress sensitivity of modified binders with the same linear viscoelastic properties in evaluating rutting resistance of asphalt mixtures,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2027417,2023,2
Durability evaluation of mechanical and bonding properties of polyurethane-modified waterborne epoxy resin for road,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2027419,2023,2
GPR analysis to detect subsidence: a case study on a loaded reinforced concrete pavement,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2027420,2023,2
Pavement maintenance and rehabilitation budget allocation considering multiple objectives and multiple stakeholders,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2027941,2023,2
Comparison of the response of an instrumented pavement section under individual and platoon truck loading,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2028145,2023,2
A method to evaluate the tensile strength and ductility of asphalt binders using a thin confined film,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2031194,2023,2
Effect of environmental factors on mechanical properties and damage characteristics of mine overburden used in subgrade,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2032698,2023,2
Mix design of asphalt plug joint based on response surface method and grey relational analysis,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2032699,2023,2
Performance attenuation and mechanism of basalt-fibre-reinforced concrete under fatigue load and freeze–thaw cycles,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2032700,2023,2
Deflection bowl parameters for falling weight deflectometer testing: data collection and threshold benchmarking,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2034815,2023,2
Contour-guided zigzag path planning for the automation of pothole spray repair based on the depth image,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2036339,2023,2
Analysis and mitigation of hydroplaning risk considering spatial-temporal water condition on the pavement surface,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2036988,2023,2
Road subsurface distress recognition method using multiattribute feature fusion with ground penetrating radar,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2037591,2023,2
Influence of temperature on deformation failure and acoustic emission characterisation of asphalt concrete under uniaxial compression,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2038380,2023,2
Damage characteristics of the Qinghai-Tibet Highway in permafrost regions based on UAV imagery,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2038381,2023,2
Analysis of aircraft skidding potential on rapid exit taxiways,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2039921,2023,2
Effect of early strength anti-cracking materials on drying shrinkage of recycled cement stabilized macadam,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2039922,2023,2
Effects of variability in thickness and elastic modulus on the reliability of flexible pavement structural performance,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2039923,2023,2
Incorporating phase change materials in asphalt pavements to melt snow and ice,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2041195,2023,2
Spectroscopic ellipsometry studies on optical constants of crystalline wax-doped asphalt binders,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2042286,2023,2
Effects of filler concentration on indirect tensile (IDT) cracking indices in hot mix asphalt at intermediate temperature,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2043311,2023,2
Application of friction–speed model to evaluate runway surface microtexture and macrotexture: a case study,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2044034,2023,2
Design of flexible pavement thickness using stabilized high plastic soil by means of fly ash-based geopolymer,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2044035,2023,2
Rigid pavement icing: misting tests on a model pavement column under simulated cold fronts inside a freezer,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2044036,2023,2
Morphological characterisation of ANSYS 3-D modelled aggregates,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2044037,2023,2
An approach to investigate the supplementary inconsistency between time series data for predicting road pavement performance models,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2045017,2023,2
Application of percent within limits concepts on a balanced mix design of asphalt mixtures,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2045018,2023,2
Influence of temperature on the dielectric properties of asphalt mixtures,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2046273,2023,2
Autonomous trucks’ (ATs) lateral distribution and asphalt pavement performance,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2046274,2023,2
Effect of the use of Marpol waste as a partial replacement of the binder for the manufacture of more sustainable bituminous mixtures,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2046275,2023,2
Impacts of recycled binder availability on volumetric mixture design and performance,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2046276,2023,2
"The assessment of durability, coefficient of thermal expansion, and bonding strength of latex modified mixtures in repairing restrained concrete pavements",https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2048301,2023,2
DEM analysis of the evolution of reflection cracks in old cement concrete pavement with an ATB layer,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2049263,2023,2
"Pavement rutting performance analysis of automated vehicles: impacts of wander mode, lane width, and market penetration rate",https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2049264,2023,2
Differences between volumetric and areal porosities within different vertical regions of permeable concrete pavement,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2052872,2023,2
Evaluating cracking resistance of nano-hydrated lime treated asphalt mastic using work of fracture,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2052873,2023,2
Poroelastic modeling of pore pressure development in granular pavement layers,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2052874,2023,2
Critical groove depth and width for maintenance management of runway pavements,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2052875,2023,2
Characterisation of road base materials treated by hybrid alkali-activated binders and cationic asphalt emulsions,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2053853,2023,2
A semi-analytical random shakedown solution for pavements with spatial variability,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2055021,2023,2
Influence of aggregate gradation and compaction on compressive strength and porosity characteristics of pervious concrete,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2055022,2023,2
Developing an optimized faulting prediction model in Jointed Plain Concrete Pavement using artificial neural networks and random forest methods,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2057975,2023,2
Accelerated curing potential of cold mix asphalt using silica fume and hydrated lime as filler,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2057976,2023,2
Evaluation of rubberised asphalt mixture including natural Zeolite as a warm mix asphalt (WMA) additive,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2057977,2023,2
An automatic pothole detection algorithm using pavement 3D data,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2057978,2023,2
Kalman filter updating of rutting predictive models in flexible pavements using measured field data,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2058700,2023,2
Environmental performance evaluation of warm mix asphalt with recycled concrete aggregate for road pavements,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2064999,2023,2
Effect of reclaimed bio-oil and waste crumb rubber on bitumen viscoelasticity,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2065000,2023,2
Factors affecting low-temperature cracking of asphalt pavements: analysis of field observations using the ordered logistic model,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2065273,2023,2
Two-step deep learning approach for pavement crack damage detection and segmentation,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2065488,2023,2
Evaluation of the optimum value of lightweight expanded clay aggregate incorporation into the roller-compacted concrete pavement through experimental measurement of mechanical and thermal properties,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2065489,2023,2
Discrete element modelling of mechanical response of crumb rubber-modified asphalt pavements under traffic loads,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2068546,2023,2
"Property transitions of neat and styrene–butadiene-styrene (SBS)-modified asphalt binders from small, medium to large-amplitude oscillatory shears",https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2068548,2023,2
"Relationship between backcalculated dynamic modulus, estimated dynamic modulus, and fatigue damage in asphalt concrete",https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2068549,2023,2
Recycled plastics as synthetic coarse and fine asphalt aggregate,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2068550,2023,2
Detecting sources of ride roughness by ensemble-connected vehicle signals,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2069243,2023,2
Reclamation of waste oils in asphalt modification towards enhanced low-temperature performance of pavement in cold region,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2069244,2023,2
Climate zoning of asphalt pavement based on spatial interpolation and Fuzzy C-Means algorithm,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2072498,2023,2
Evaluation of fracture behaviour of modified warm mix asphalt containing vertical and angular cracks under freeze-thaw damage,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2072500,2023,2
Prediction of average in-depth temperature of asphalt pavement using surface temperature measured during intelligent compaction,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2072501,2023,2
Mechanistic modelling of grid-reinforced milled-and-overlaid asphalt pavements,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2072502,2023,2
Modelling asphalt overlay as-built roughness based on profile transformation. Case for wheeled paver laydown operation,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2074416,2023,2
A multi-objective optimization based on genetic algorithms for the sustainable design of Warm Mix Asphalt (WMA),https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2074417,2023,2
Accurate and efficient surface profile measurement of the airport runway,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2075551,2023,2
Effect of delayed placement of layers on permeability and durability of roller-compacted concrete containing fly ash,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2075552,2023,2
Strength and toughness attenuation mechanism of biobased cold-mixed epoxy asphalt under freeze–thaw cycles,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2075553,2023,2
Exploring lessons learned from partnerships to establish a regional accelerated pavement testing facility in Wyoming,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2075866,2023,2
Comparative study of fly ash and rice husk ash as cement replacement in pervious concrete: mechanical characteristics and sustainability analysis,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2075867,2023,2
Laboratory evaluation of use of areca fibres in SMA mixes,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2076090,2023,2
Establishment of probabilistic prediction models for pavement deterioration based on Bayesian neural network,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2076854,2023,2
Effects of partial replacement of fine aggregates with crumb rubber on skid resistance and mechanical properties of cement concrete pavements,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2077940,2023,2
3D Imaging based pavement texture evaluation,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2077942,2023,2
"Effects of aging on rheological, chemical, and micromechanical properties of waterborne epoxy resin modified bitumen emulsion",https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2077943,2023,2
Plastic strain rate in granular materials as a function of stress history: a probabilistic approach for the PBD model,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2078974,2023,2
Continuous spectrum approach to evaluate the effect of binder modification and aging,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2078975,2023,2
Study of the effect of pozzolanic Portland cement-basic oxygen furnace slag on the mechanical properties of roller compacted concrete,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2078976,2023,2
Aggregate packing characterisation of cold recycled mixtures,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2078977,2023,2
Airport pavement design considering areal load distribution,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2080828,2023,2
Study on fracture behaviour of basalt fibre reinforced asphalt concrete with plastic coupled cohesive model and enhanced virtual crack closure technique model,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2080830,2023,2
Inspection and depth sizing of surface-initiated cracking for preventive maintenance of asphalt pavements,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2083617,2023,2
Analysing the potential use of a low-grade magnesium carbonate by-product as a filler in hot asphalt mixtures,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2083618,2023,2
Accelerated evaluation of membranes for pavement structures on orthotropic steel bridge decks,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2083619,2023,2
Automatic pavement crack detection using multimodal features fusion deep neural network,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2086692,2023,2
"Effect of reactive ethylene terpolymer modification on bitumen’s microstructure, rheology, and porous asphalt mix properties",https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2086693,2023,2
Experimental study and numerical simulation of sidewalk electrical heating for deicing and snow melting,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2088752,2023,2
Mineralogic and petrographic evaluation of aggregate quality – effect on compressive strength of concrete pavement,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2088756,2023,2
Attenuation pattern of skid resistance of heat reflective coatings under the effect of simulated pavement abrasion,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2088757,2023,2
Thermal performance assessment of PCM incorporated cool concrete pavements using numerical analysis,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2089884,2023,2
Evaluation of internal structure of asphalt mixtures compacted using a virtual gyratory compactor,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2090558,2023,2
Influence of road profiles and truck braking on the dynamic load transfer to the pavement,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2090559,2023,2
"Significance of eigenstresses and curling stresses for total thermal stresses in a concrete slab, as a function of subgrade stiffness",https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2091136,2023,2
Recognition of hidden distress in asphalt pavement based on convolutional neural network,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2092617,2023,2
Notched specimen cracking test: a novel method to directly measure low-temperature thermal stress of asphalt binder,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2092618,2023,2
Laboratory investigation on influence of mixture parameters on noise reduction characteristics of porous asphalt concrete,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2092619,2023,2
Estimation of permanent deformation behaviour of crushed waste rocks using multistage repeated load triaxial and CBR tests,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2094923,2023,2
Key performance indicators of aggregate base course waste management during the construction phase of a road project from the contractor’s perspective,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2094924,2023,2
Laboratory development and evaluation of an oleylamine curing Epoxy Asphalt,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2094925,2023,2
Predicting resilient modulus of flexible pavement foundation using extreme gradient boosting based optimised models,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2095385,2023,2
Joint performance and faulting of ultra-thin and thin structural-fiber reinforced concrete pavements,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2095562,2023,2
An intelligent tyre system for road condition perception,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2096882,2023,2
Resilient modulus estimation using in-situ modulus detector: performance and factors,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2096883,2023,2
Moisture resistance of stone matrix asphalt at lab simulated high temperature and continuous rainfall condition,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2096884,2023,2
Comparative structural performance assessment of electrified road systems,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2098293,2023,2
Determination of a regional map of the equivalent temperature for the design of bituminous pavements in Morocco,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2098294,2023,2
Proposing a novel double sigmoidal model to fit the master curve for various polymer-modified asphalt,https://www.tandfonline.com/doi/full/10.1080/10298436.2022.2099852,2023,2
